Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
xpath(xpathMoneyOff)).click(),Chrome 129.0.0.0,,,13-10-2024 23:45:24,13-10-2024 23:45:25,0.418s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUser))),Chrome 129.0.0.0,,,13-10-2024 23:45:25,13-10-2024 23:45:29,4.230s,PASSED
xpath(xpathViRut)).click(),Chrome 129.0.0.0,,,13-10-2024 23:45:29,13-10-2024 23:45:29,0.265s,PASSED
sleep(1000),Chrome 129.0.0.0,,,13-10-2024 23:45:29,13-10-2024 23:45:30,1.008s,PASSED
xpath(xpathOptionThuho)).click(),Chrome 129.0.0.0,,,13-10-2024 23:45:30,13-10-2024 23:45:31,0.278s,PASSED
xpath(xpathDay)).click(),Chrome 129.0.0.0,,,13-10-2024 23:45:31,13-10-2024 23:45:31,0.464s,PASSED
xpath(xpathToday)).click(),Chrome 129.0.0.0,,,13-10-2024 23:45:31,13-10-2024 23:45:32,0.474s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,13-10-2024 23:45:32,13-10-2024 23:45:32,0.262s,PASSED
try,Chrome 129.0.0.0,,,13-10-2024 23:45:32,13-10-2024 23:45:33,1.063s,PASSED
soDuKhaDung = driver.findElement(By.xpath(xpathSoDuKhaDung)),Chrome 129.0.0.0,,,13-10-2024 23:45:33,13-10-2024 23:45:33,0.436s,PASSED
"value = soDuKhaDung.getAttribute(""value"")",Chrome 129.0.0.0,,,13-10-2024 23:45:33,13-10-2024 23:45:33,0.010s,PASSED
"availableBalances = Integer.parseInt(value.replace("","", """"))",Chrome 129.0.0.0,,,13-10-2024 23:45:33,13-10-2024 23:45:33,0.000s,PASSED
"println(""so du kha dung la: "" + availableBalances)",Chrome 129.0.0.0,,,13-10-2024 23:45:33,13-10-2024 23:45:33,0.001s,PASSED
amountTransaction = String.valueOf(availableBalances + 90000000),Chrome 129.0.0.0,,,13-10-2024 23:45:33,13-10-2024 23:45:33,0.001s,PASSED
"println(""so du kha dung la: "" + amountTransaction)",Chrome 129.0.0.0,,,13-10-2024 23:45:33,13-10-2024 23:45:33,0.000s,PASSED
xpath(xpathFieldAmount)).sendKeys(amountTransaction),Chrome 129.0.0.0,,,13-10-2024 23:45:33,13-10-2024 23:45:34,0.291s,PASSED
xpath(xpathConfirm)).click(),Chrome 129.0.0.0,,,13-10-2024 23:45:34,13-10-2024 23:45:34,0.266s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,13-10-2024 23:45:34,13-10-2024 23:45:34,0.001s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Rút tiền/TC_06_Kiểm tra khi rút tiền thành công và duyệt lần 1,Chrome 129.0.0.0,,,13-10-2024 23:45:34,13-10-2024 23:46:25,51.255s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,13-10-2024 23:45:34,13-10-2024 23:45:38,4.007s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,13-10-2024 23:45:38,13-10-2024 23:45:38,0.000s,PASSED
js = driver,Chrome 129.0.0.0,,,13-10-2024 23:45:38,13-10-2024 23:45:38,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:45:38,13-10-2024 23:45:39,0.916s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 30, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:45:39,13-10-2024 23:45:40,1.630s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/menuManagerMerchantAccount""))",Chrome 129.0.0.0,,,13-10-2024 23:45:40,13-10-2024 23:45:42,1.719s,PASSED
"waitForElementVisible(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/menuManagerMerchantService""), 30, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:45:42,13-10-2024 23:45:43,0.458s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), internal.GlobalVariable.waitSecond)",Chrome 129.0.0.0,,,13-10-2024 23:45:43,13-10-2024 23:45:43,0.001s,PASSED
menuManagerUserAccount = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathManagerListAccount))),Chrome 129.0.0.0,,,13-10-2024 23:45:43,13-10-2024 23:45:43,0.240s,PASSED
menuManagerUserAccount.click(),Chrome 129.0.0.0,,,13-10-2024 23:45:43,13-10-2024 23:45:43,0.048s,PASSED
